productToken,name,brand,brandToken,retailPrice,currency,rating,reviewCount,badge,isNew,isBestseller,isPromoted,caseSize,minOrderQty,availableUnits,brandCode,basedIn,hasActivePromo,image,url,searchQuery
p_xum4jm2bzv,Bee Legit | Shilajit & Mushroom Honey Gummy | Vitality ,Honey Drops,b_e33p36c3m2,5.0,USD,5.0,18,,0,0,0,,,,BL01-05,USA,0,"https://cdn.faire.com/fastly/e7076ea743656cbafc509c01fffd07662b80d9bc183fb96d91a06283e5f9ae97.png?format=jpg&precrop=774,774,x70,y136,safe",https://www.faire.com/product/p_xum4jm2bzv,THC gummies
p_zxghgqwh2y,Prebiotic Fiber Gummies – Digestive Support for Kids,Nature's Craft,b_j68kmwga9p,24.08,USD,5.0,5,,0,0,0,1,3,,850034386836,USA,1,"https://cdn.faire.com/fastly/8fa710f92d74891713e8b12cc2b73e80b2317d26ecb8da8015ab48e42c96f79e.jpeg?bg-color=FFFFFF&canvas=100p,100p,offset-x50p,offset-y50p&format=jpg&precrop=80.21p,80.21p,x9.39p,y0.19p",https://www.faire.com/product/p_zxghgqwh2y,THC gummies
p_zwbv48psf6,Sea Moss Ashwagandha Gummies,BioVitalica,b_hj7tp8fcnh,24.0,USD,3.8,4,,0,0,0,1,1,699,SMASH,USA,0,"https://cdn.faire.com/fastly/db821986b124fe14ce4208c65ba9d1fcce086da52c1b9f9bfca222e2e282783a.jpeg?format=jpg&precrop=804,804,x65,y122,safe",https://www.faire.com/product/p_zwbv48psf6,THC gummies
p_zujp6uqqft,Creatine Gummies - Jar of 90 Gummies,GUM'vees,b_7qw8uug8v8,34.0,USD,,,,0,0,0,,,,628678457836,CAN,0,https://cdn.faire.com/fastly/15c508515d70169a2076955f17e51f95d86ea538a6f021fd855fed839bd75434.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_zujp6uqqft,THC gummies
p_zse2p2bm2f, Elderberry Gummies | Immunity | Organic | Honey | Premium,Carmel Berry Company,b_855ac1nyou,29.99,USD,5.0,12,,0,0,0,8,8,,HNYGUM40,USA,0,"https://cdn.faire.com/fastly/43c5fbab8c1744bf1d5e397ff1f29611bcf5d75759ab0dcd3d61fa823ce28f23.png?format=jpg&precrop=418,418,x276,y127,safe",https://www.faire.com/product/p_zse2p2bm2f,THC gummies
p_zqqcz7fhhc,ASYSTEM Sleep Gummies (Melatonin-Free) | 2ct Sample (50ct),ASYSTEM,b_b27qedqh21,250.0,USD,4.6,14,Bestseller,0,0,0,1,1,54,ASYS-CSS-WBWM-2PK-CS,USA,0,"https://cdn.faire.com/fastly/96587134e3d6e130115d0eeb13d3e8fa3521ca37cf0634ac29553ce66cf166fe.jpeg?format=jpg&precrop=996,996,x10,y191,safe",https://www.faire.com/product/p_zqqcz7fhhc,THC gummies
p_zppvs32vkc,Turmeric & Ginger Gummies,LIVS,b_tcdbsxmt3t,29.99,USD,,,,0,0,0,1,1,83,709402983231,USA,0,https://cdn.faire.com/fastly/13c30be4c8d0fa4a061b3318b90b7f9320d8e79535d10bd7e249b7f203ea6640.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_zppvs32vkc,THC gummies
p_zmg9ya2ghz,"Shilajit Gummies with Sea Moss, Ashwagandha & Lions Mane",Dorado Nutrition,b_92eppx2fuw,23.9,USD,4.8,8,,0,0,0,6,6,928,DN-SSLMGUM-60CT,USA,0,https://cdn.faire.com/fastly/7db170c7f7634c4f27bc5e74a9780753ea358f7101b0e636e1395f0a06af5628.jpeg?format=jpg,https://www.faire.com/product/p_zmg9ya2ghz,THC gummies
p_zj4xrrr433,Orange C Gummies,Zand,b_5pywdiq9jh,16.79,USD,,2,,0,0,0,1,1,16359,041954322350,USA,0,"https://cdn.faire.com/fastly/a3c4422ef7581cf786a1258af2901fc9532407081e6cd175115eb33c4ed3462f.png?format=jpg&precrop=1099,1100,x0,y274,safe",https://www.faire.com/product/p_zj4xrrr433,THC gummies
p_zcem6tynfw,Vitamatic 20mg Melatonin | Vegan & Non-GMO | 60ct,Vitamatic,b_cptgb5am9n,11.98,USD,4.6,58,,0,0,0,1,3,532,810078471011,USA,1,https://cdn.faire.com/fastly/f6d42eb667bbacd1a5a8eb6baa4a02c3fddddec95e5795d8804b98fc71cf40e9.png?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_zcem6tynfw,THC gummies
p_zby8dsfkue,"Better Sour | Pomegranate Apricot Gummy Stars, 1.8oz",Better Sour,b_99pw96mfhn,4.84,USD,4.7,7,Bestseller,0,0,0,10,10,,860009210806,USA,0,"https://cdn.faire.com/fastly/9c6de9ef761665cc3078dd765e89e8346686f476dd9b564e30c0e802dd1361d8.jpeg?format=jpg&precrop=1195,1195,x442,y82,safe",https://www.faire.com/product/p_zby8dsfkue,THC gummies
p_z3pmuftmyt,Melatonin Gummies 120 Count,Cliganic,b_7rdj268bu6,24.99,USD,4.9,58,New,1,0,0,1,4,5545,CL-SUP-003-120,USA,0,"https://cdn.faire.com/fastly/faf548061d698e0bd1e5ef83ffecef8290b93c301662345a6dcd28034747e794.jpeg?format=jpg&precrop=1387,1387,x6,y130,safe",https://www.faire.com/product/p_z3pmuftmyt,THC gummies
p_yz5ryfy4wz,Daily Creativity Connection SuppleMints,SuperMush,b_59ve2pphvj,17.99,USD,4.6,12,Bestseller,0,0,0,6,6,,DM01,USA,0,"https://cdn.faire.com/fastly/ab94f009358b67a7f59b7d79da31e90a347870c563fd1b71a1f30fe41edb4b80.png?format=jpg&precrop=775,775,x167,y150,safe",https://www.faire.com/product/p_yz5ryfy4wz,THC gummies
p_yuh9kd8pz3,Rock Candy Assorted Candy,Cow Crack Wholesale,b_wxg6yqaab4,1.99,USD,4.9,457,,0,0,0,36,36,,,USA,0,https://cdn.faire.com/fastly/b30d1327708afb21f7a3f679e58bd082587068719894755766b7994e4d0254b4.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_yuh9kd8pz3,THC gummies
p_ysg3r6btsg,HELO  Energy Gummies - Blue Razz 10ct,"MELO Labs, Inc.",b_bdccaxenpg,6.0,USD,,1,,0,0,0,10,10,,HEG-BR-10CT,USA,0,https://cdn.faire.com/fastly/c53f7cf6198e06b58402278f52aed8666842a8f96f5ff76304670186668278d2.jpeg?format=jpg,https://www.faire.com/product/p_ysg3r6btsg,THC gummies
p_yp2xbjn4cu,GOLI ASHWANDHA MIXED BERRY 30 SERV,L&F Universal Goods,b_ktcqb4hfg7,28.13,USD,3.9,68,,0,0,0,1,1,,6130002,USA,0,https://cdn.faire.com/fastly/e51db58ee48f728b12ba70f4a8ddc780b84022b1301ff2fe8a66e8063ef8862c.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_yp2xbjn4cu,THC gummies
p_ymkgbzt46k,Daily Flow Focus SuppleMints,SuperMush,b_59ve2pphvj,17.99,USD,4.6,12,Bestseller,0,0,0,6,6,6,DM02,USA,0,"https://cdn.faire.com/fastly/4f4c6dd6bdac67cab57a6ca203ed7c61525fe0b3d11020d736e13aaeefd549a1.png?format=jpg&precrop=769,769,x165,y150,safe",https://www.faire.com/product/p_ymkgbzt46k,THC gummies
p_yk2s6te6ue,Probiotic Gummies 120 Count,Cliganic,b_7rdj268bu6,26.99,USD,4.9,58,New,1,0,0,1,4,,CL-SUP-001-120,USA,0,https://cdn.faire.com/fastly/a60b96b75a5f6479f322711a88379eea3eda2d90fb15d7086533d5a42f00e649.jpeg?format=jpg,https://www.faire.com/product/p_yk2s6te6ue,THC gummies
p_y9g63tnxxn,Superfruit Gummies - Pineapple (Single Serve),Blue Stripes,b_c2esz2g9h4,1.98,USD,5.0,3,,0,0,0,25,25,825,10078-SGPC-0.7oz,USA,0,"https://cdn.faire.com/fastly/d772850fe36ad93212b9f271db9fb182cd3e671c52482d1740b613d0bc658072.webp?format=jpg&precrop=3812,3812,x202,y225,safe",https://www.faire.com/product/p_y9g63tnxxn,THC gummies
p_y76e7ryk5c,Vitamatic KSM-66® Ashwagandha + D3 | Sugar Free | 60ct,Vitamatic,b_cptgb5am9n,17.98,USD,4.6,58,,0,0,0,1,3,471,810078476733,USA,1,https://cdn.faire.com/fastly/d9346b10131c7e2a141ddf82c5dfb6eaa7a4c64e7e17a5687343a740a0a00864.png?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_y76e7ryk5c,THC gummies
p_y6r78ef48v,Organifi Colostrum -Immune-Supporting Calf-First Colostrum,Organifi,b_sfmertj2fk,79.98,USD,4.9,28,Bestseller,0,0,0,1,1,,70000150,USA,0,https://cdn.faire.com/fastly/efe5049244bcb44fb6829905e7b644430c21bf9c88f1129696d1abc8d8662fca.png?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_y6r78ef48v,THC gummies
p_y55rh72x89,Lunakai Creatine Monohydrate Gummies – Vegan Creatine Gummie,AlchePharma Naturals,b_wef5szym8e,25.94,USD,5.0,4,,0,0,0,1,1,152,Lnk2,USA,1,"https://cdn.faire.com/fastly/b3f41f153f48db976f83a64f3d7ead30d0046e80c188593ef74aef6b1749e759.jpeg?format=jpg&precrop=739,740,x0,y69,safe",https://www.faire.com/product/p_y55rh72x89,THC gummies
p_y3cjubzzet,"Brain Boosting Gummies, Strawberry Tangerine",Mojo Gummies,b_s6msunau5f,9.99,USD,4.6,14,Bestseller,0,1,0,,,,500,CAN,0,"https://cdn.faire.com/fastly/b10f4ee052cee99ffc1a65374b631752b9e254131620cc295ecfd1c926dba9f9.jpeg?format=jpg&precrop=3283,3283,x1496,y594,safe",https://www.faire.com/product/p_y3cjubzzet,THC gummies
p_y2jnqtt65n,"Lifeable Vitamin E Gummies , 90 ct",Lifeable,b_zxtze4y99b,22.99,USD,4.7,14,,0,0,0,1,1,50,WWGVENA90,USA,0,https://cdn.faire.com/fastly/94438db5f30458d79126199b54fe73f4b1c36fae44b285760c421c58c3cc00c2.png?format=jpg,https://www.faire.com/product/p_y2jnqtt65n,THC gummies
p_xzgy7v6xz7,"Lifeable Beet Root Vitamin 500 mg Gummies, Blood Circulation",Lifeable,b_zxtze4y99b,16.99,USD,4.7,14,,0,0,0,1,1,105,WWGBRA60-R,USA,0,https://cdn.faire.com/fastly/66918e54d94dd1c6c84611d2cb4db88670e870b9464104b8c5f640c6029eb87b.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_xzgy7v6xz7,THC gummies
p_xwdc82u333,02. Wine-Paired Trail Mix - White Wines,Tipsy Mix,b_rhtqdngyb6,6.99,USD,5.0,18,,0,0,0,6,6,24,WINE-001-WHIT,USA,0,https://cdn.faire.com/fastly/96af3e7b5c1d9d56cd09f0a4f71650bf042675204aabbd3b3db6637753911c73.jpeg?format=jpg,https://www.faire.com/product/p_xwdc82u333,THC gummies
p_xuesrjz3rj,Super Elderberry Gummies Vitamin Gum,Naturacentric,b_5yoaobuy2a,18.0,USD,5.0,82,Bestseller,0,0,0,6,6,,,USA,0,"https://cdn.faire.com/fastly/ccb90f88ea65c209c5cf2797bfa1bf0e37ec05594ad97819ed4f66484d7056f1.png?format=jpg&precrop=971,971,x2,y34,safe",https://www.faire.com/product/p_xuesrjz3rj,THC gummies
p_xua8k7g3u9,Mike & Ike Orange 0.78 oz 24 packs,Snacky Candy,b_8343je4q5y,0.56,USD,4.6,18,,0,0,0,24,24,,MI-&-IK-316,USA,0,"https://cdn.faire.com/fastly/f0dcc9bdb30bc2c4b641be49cf65571bb57ee0609a0a06a20bc1f8ca1477b5a6.jpeg?format=jpg&precrop=1499,1499,x0,y0,safe",https://www.faire.com/product/p_xua8k7g3u9,THC gummies
p_xta7fctmxq,The World's First Creatine Gummies® — Made with Creapure® ,Bear Balanced,b_dfx4r9ggej,45.0,USD,4.3,11,Bestseller,0,0,0,,,,WBCG-1,USA,0,https://cdn.faire.com/fastly/9f0aa544d6c6da2aaefc73701a78df3cf60d39693657d338930cd08763fbafd0.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_xta7fctmxq,THC gummies
p_xt6nutxppj,Pak Shilajit Gummies Himalayan Shilajit Made in USA (60),Pak Shilajit,b_8ktr3hdt5q,53.98,USD,4.3,4,,0,0,0,1,3,46,PAKSHILAJIT-G-60,USA,0,https://cdn.faire.com/fastly/df9b444ac3ae6c7c859fbc487944dc4503344f98b4f2d71ebd4fbc9ee9e1211b.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_xt6nutxppj,THC gummies
p_xsq9c6g6pr,Bebeto Import Forest Fruit Liquid Filled Gummy Mix 5.3 oz 12 ct,Long Island Candy Factory,b_et6a66kd2z,24.99,USD,4.7,468,New,1,0,0,1,1,17,KERVAN BEB032,USA,1,https://cdn.faire.com/fastly/70e2b8f370eec119fac7cf328d6335bdb719c1eedfd875545c0a5aa520031054.jpeg?format=jpg,https://www.faire.com/product/p_xsq9c6g6pr,THC gummies
p_xmvcx6t369,Liposomal Vitamin C,Cymbiotika,b_9lnqwiw9kl,61.99,USD,4.9,76,Bestseller,0,0,0,1,1,,DTC-VITAMINC-PKT-28,USA,0,"https://cdn.faire.com/fastly/ead832291006f78d1c89f55774ebe7830c0d8b77a3bd1e1df9679e06987d4ebf.png?bg-color=FFFFFF&canvas=100p,102.13p,offset-x50p,offset-y0p&format=jpg&precrop=93.29p,91.34p,x3.3p,y8.65p",https://www.faire.com/product/p_xmvcx6t369,THC gummies
p_xd9xtsng6n,"NuBest Immune Gummies with Multivitamin & Multminerals, 60ct",NuBest Nutrition,b_aaq8saz7uq,26.99,USD,5.0,4,,0,0,0,3,24,1000,FAM-IMMGUM-60P1,USA,0,https://cdn.faire.com/fastly/c67f987b81f21b137097f63d5d9f9104e426c015be515958525cf2b376484599.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_xd9xtsng6n,THC gummies
p_x6b6hegzc8,"Collagen Boosting Gummies - Hair, Skin & Nails",NutraChamps,b_5071j6eb6g,16.95,USD,4.9,17,,0,0,0,,,,CollagenBoostGummies60-FAR,CAN,0,https://cdn.faire.com/fastly/b6288b3d5826cf3dab54da5238963d7bf47d52fa81e27a37a9a6c94aff6672a5.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_x6b6hegzc8,THC gummies
p_x344g773vm,"CREATE MAGIC a Potent, Functional & Delicious Chocolate Bar",Eat Gold Organics,b_74jyv4tgfh,13.0,USD,5.0,70,,0,1,0,12,12,4298,4779031531963,USA,0,https://cdn.faire.com/fastly/44dbed15c137b9aa1bf5376d45d500439b481d7650a6c9e292457e5473bf5209.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_x344g773vm,THC gummies
p_x22af4re89,SOLELY FRUIT GUMMIES MANGO GUAVA - Case of 8,Everyday Supply Co,b_7xgwjjb7p6,108.99,USD,4.1,115,,0,0,0,1,1,2000,KHE850023073020--8-1,USA,0,"https://cdn.faire.com/fastly/75446f7c50ee9b45e5875c99e1b2318bf38b374eb96c5217afa83d338f6f77eb.jpeg?format=jpg&precrop=1926,1928,x0,y290,safe",https://www.faire.com/product/p_x22af4re89,THC gummies
p_wxrnhyxz8q,"Lifeable - Cranberry Gummies for Women, 60 ct",Lifeable,b_zxtze4y99b,18.99,USD,4.7,14,,0,0,0,1,1,42,WWGCRA60,USA,0,"https://cdn.faire.com/fastly/932871be5a515502cc9bb52fe2e25dae25bbe9318dd986e1cc5cb7ff5e3abe86.png?format=jpg&precrop=2105,2106,x0,y643,safe",https://www.faire.com/product/p_wxrnhyxz8q,THC gummies
p_wx775skq9x,Superfood Gummies - Moringa  & Chaga Mushroom (60-ct),Kuli Kuli,b_9nd06n5s2l,24.99,USD,,2,,0,0,0,6,6,,701,USA,0,https://cdn.faire.com/fastly/157148ac5516194dcecab3039d88602e5dadc365aec188725cc4b394bc45a5d4.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_wx775skq9x,THC gummies
p_wwf5x3cmxa,DeStress Gummies - 10-Gummy Travel Pack,Reprise,b_fh6fxq2jxm,9.99,USD,5.0,4,,0,0,0,1,20,,RPRS-G-09,USA,0,https://cdn.faire.com/fastly/651323d2aa58f43e4d817f083fce8b3dcc456e2e8f7593b66ca693c7c2682e54.png?format=jpg,https://www.faire.com/product/p_wwf5x3cmxa,THC gummies
p_ww8j7g9eeu,Lion's Mane Gummies (Cherry Tart) - Brain Food by Magic Doze™,Magic Doze,b_xzx7k67ktn,24.95,USD,,1,,0,0,0,1,1,,782003622853,USA,0,"https://cdn.faire.com/fastly/01a263174530dac29f13a90d52e9a6eec9095ee9fe89feb0c6659f925d3373a4.png?format=jpg&precrop=981,981,x21,y34,safe",https://www.faire.com/product/p_ww8j7g9eeu,THC gummies
p_wvusnmufk4,Chill Child: Calm & Sleep Gummy,SubLuna,b_gdb388grqx,35.0,USD,5.0,6,Bestseller,0,0,0,1,1,2121,GUMMYCALM,USA,0,https://cdn.faire.com/fastly/f3838f66fef2dcb956ba211729f3f0acbc4717864bb5f482dd33823468642c38.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_wvusnmufk4,THC gummies
p_wsebjxstcd,Hi-Chew Stick Kiwi 1.78 oz 15 count,Snacky Candy,b_8343je4q5y,2.5,USD,4.6,18,,0,0,0,15,15,1110,HI-KI-15-272,USA,0,https://cdn.faire.com/fastly/1611e2d09da61aeb2ea1811e75c6795b334caa398332989665db07359f6917df.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_wsebjxstcd,THC gummies
p_wkq56np8wm,Elderberry Gummies | Immunity | Organic | Natural | Premium,Carmel Berry Company,b_855ac1nyou,29.99,USD,5.0,12,,0,0,0,8,8,,ELDGUM40,USA,0,https://cdn.faire.com/fastly/a3fd439aa86a2cb731a63d6193d01b363a7ab9948eb91b5a27701e3d482f79d4.png?format=jpg,https://www.faire.com/product/p_wkq56np8wm,THC gummies
p_wgqk2z4rxc,"Sour Gummy Worms Candy: GF, Prebiotics, Low Sugar",Rotten Candy,b_7gscprkx7j,31.92,USD,5.0,25,Bestseller,0,0,0,1,1,,10102011,USA,0,https://cdn.faire.com/fastly/744e667cec8a4c81ccdf6df64cb45ec17b3bfacaffa41e9d76984c3011cd03ef.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_wgqk2z4rxc,THC gummies
p_wgbaaa57br,Red Juice - Energy-Boosting Berry Adaptogen Blend,Organifi,b_sfmertj2fk,74.27,USD,4.9,28,Bestseller,0,1,0,1,1,,02000130,USA,0,"https://cdn.faire.com/fastly/b9dfd0888f028f7bef8efb23a6e35de1b0d640e4fd0e4f1479eac7755da3bd1f.jpeg?format=jpg&precrop=3248,3248,x361,y335,safe",https://www.faire.com/product/p_wgbaaa57br,THC gummies
p_weatag2ycv,HARMONIFY Pumpkin Seed Oil with Saw Palmetto – 2-in-1 Formula,HARMONIFY,b_3tcu7v7vc9,19.99,USD,4.6,84,Bestseller,0,0,0,1,5,,HAR-00058-PumkinSeedOil,USA,1,https://cdn.faire.com/fastly/fec44f9b3a1e42d92954e4cad1a4d1b4fae9a21ceb516f0926bb787585f46107.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_weatag2ycv,THC gummies
p_w8p5ghct5e,"Lifeable Magnesium Citrate Kids Gummies, Muscle Relaxation",Lifeable,b_zxtze4y99b,18.99,USD,4.7,14,,0,0,0,1,1,31,WWGMC85K60-R,USA,0,https://cdn.faire.com/fastly/3f96e0ce4853a693a8a9ea37a6798bcf2a6836214d36cb5898a22cf73e860efc.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_w8p5ghct5e,THC gummies
p_w4gstcdwxa,"Lifeable Multivitamin for Men Gummies, Immunity & Digestion",Lifeable,b_zxtze4y99b,16.99,USD,4.7,14,,0,0,0,1,1,33,WWGMVMA60-R,USA,0,https://cdn.faire.com/fastly/dd6047b756b84f1bc5f032c24bcbc1a5a3b95422f2f7a319ec5d30fbc11da3c1.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_w4gstcdwxa,THC gummies
p_w29rwm93yq,Nourished Child: Ancestral Gummy,SubLuna,b_gdb388grqx,37.0,USD,5.0,6,Bestseller,0,0,0,1,1,6712,GUMMYLIVER,USA,0,https://cdn.faire.com/fastly/363064115bc63d1102bea1243eaf301dc444e5e4164770eeb768990276aa9ce4.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_w29rwm93yq,THC gummies
p_vp68vuqd45,Haribo Share Size Sour Sghetti Zing 5 oz 12 packs ,Snacky Candy,b_8343je4q5y,3.5,USD,4.6,18,New,1,0,0,12,12,5000,HA-SS-05-12,USA,0,https://cdn.faire.com/fastly/31a1af50e837a1a233a5f29d1d8b85b2980d2b14e166cbc973a477bd078b46d3.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_vp68vuqd45,THC gummies
p_vktefbad9s,Daily Energy Gummies 28 Count,SuperMush,b_59ve2pphvj,23.99,USD,4.6,12,,0,0,0,6,6,9492,GYENTG28,USA,0,"https://cdn.faire.com/fastly/2457dd3f54d710970518f3841093f9929a3085ebe61315e4b65eac248dbd0e66.png?format=jpg&precrop=954,954,x56,y63,safe",https://www.faire.com/product/p_vktefbad9s,THC gummies
p_vh22bpj676,"Lifeable - Omega 3 6 9 Gummies for Adults, 60 ct",Lifeable,b_zxtze4y99b,18.49,USD,4.7,14,,0,0,0,1,1,9,WWGOMA60,USA,0,https://cdn.faire.com/fastly/3b471886762d93b9a5d27c41858c06a800e396276d564c0b23f38e7ce683e2dd.png?format=jpg,https://www.faire.com/product/p_vh22bpj676,THC gummies
p_vdu9fqtfbm,Vitamin C & Zinc,LIVS,b_tcdbsxmt3t,22.99,USD,,,,0,0,0,1,1,55,709402983248,USA,0,https://cdn.faire.com/fastly/e0738fe31a89e401e777c274d0a00c3ee58efae9d616948e66a4948ce0b7566f.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_vdu9fqtfbm,THC gummies
p_vcjadxhb8n,"NuBest Omega 3 Gummies with Flaxseed Oil, 60 Orange Gymm",NuBest Nutrition,b_aaq8saz7uq,26.99,USD,5.0,4,,0,0,0,3,24,98093,FAM-OMEGUM-60P1,USA,0,https://cdn.faire.com/fastly/3edbc594626bed3b2b7ca53c991c0dcf47dc89f7492a7350d65ce89d8b502f4a.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_vcjadxhb8n,THC gummies
p_vbdjcd8ef3,Lifeable Turmeric Curcumin + Ginger & Black Pepper Gummies,Lifeable,b_zxtze4y99b,18.99,USD,4.7,14,,0,0,0,1,1,69,WWGTGA60-R,USA,0,https://cdn.faire.com/fastly/110a41355c5b8bff535b8b45a326240b98f75d026e3cb599d3752a25e7452b11.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_vbdjcd8ef3,THC gummies
p_vawy3pjgyf,BGV Probiotics,Black Girl Vitamins,b_pw32y58yf3,26.99,USD,5.0,11,,0,0,0,1,24,,,USA,0,https://cdn.faire.com/fastly/58b972278ae5e9413bd1fb073da5584bc4ef0a9fd8f5c8e59c4e616c695303e8.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_vawy3pjgyf,THC gummies
p_v7azugwcru,"Lifeable Iron for Kids 10 mg + Vit C Gummies, Iron Levels",Lifeable,b_zxtze4y99b,14.99,USD,4.7,14,,0,0,0,1,1,37,WWGICK60-R,USA,0,https://cdn.faire.com/fastly/2c6c27c1a8f9557bc97aad551e028d0c2a17e79b73fb476f58832b1443ec861a.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_v7azugwcru,THC gummies
p_v3vy9pa9ym,ōku Strawberry – 12 Pack Case,ōku,b_mqb9ygrajs,5.0,USD,,1,New,1,0,0,12,12,428,oku Strawberry-SS-CASE12,USA,0,"https://cdn.faire.com/fastly/e90bd6582ae2a100eed3a55d1e6317a002b39793c471a3dc88e30c9ce537250b.png?format=jpg&precrop=1297,1297,x517,y488,safe",https://www.faire.com/product/p_v3vy9pa9ym,THC gummies
p_uyd3trx33g,Vitamatic Stress Relief | GABA & L-Theanine | 60ct,Vitamatic,b_cptgb5am9n,17.98,USD,4.6,58,,0,0,0,1,12,440,810078476665,USA,1,https://cdn.faire.com/fastly/30500ef6cfd25c1bbc50a160293fff777e2ff7214f178a477fdc690a939c2c01.jpeg?bg-color=FFFFFF&canvas=1:1&fit=bounds&format=jpg,https://www.faire.com/product/p_uyd3trx33g,THC gummies
p_uy44z7hvnq,Skittles Peg Bag Gummies Sour 5.8 oz 12 count,Snacky Candy,b_8343je4q5y,4.3,USD,4.6,18,,0,0,0,12,12,1464,SK-GU-SO-45,USA,0,https://cdn.faire.com/fastly/985c702cac2d3acd3fad14477bd015ac6584e4d3571e22ec47e40ea972b78bce.jpeg?format=jpg&precrop=1:1,https://www.faire.com/product/p_uy44z7hvnq,THC gummies
p_uv52z22ueg,Daily Creatine Gummies 60 Count,SuperMush,b_59ve2pphvj,39.99,USD,4.6,12,,0,0,0,6,6,2515,GYCRTG60,USA,0,https://cdn.faire.com/fastly/62720c56aa9454fb7c0eae190d086bac09ac9d001a996504b4960ffedab0510e.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_uv52z22ueg,THC gummies
p_uthjbq64sc,Gut Health Gummies - Jar of 90 Gummies,GUM'vees,b_7qw8uug8v8,34.0,USD,,,,0,0,0,1,1,,,CAN,0,https://cdn.faire.com/fastly/b2fd35fc16562a08e3bc881d8c619fc6651526e135f4fd57bfdc31cf93d270bb.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_uthjbq64sc,THC gummies
p_uremtggjd2,Lion's Mane Gummies,Fruiting Bodies,b_28whyfjxmy,35.0,USD,5.0,5,Bestseller,0,0,0,1,1,593,,USA,0,"https://cdn.faire.com/fastly/ce8d5870de2c88f9d357b28b333e42b114d6d28dfa3583929df8115c5f93ee0e.png?format=jpg&precrop=396,396,x10,y0,safe",https://www.faire.com/product/p_uremtggjd2,THC gummies
p_un86wn6kb5,"Biotin Gummies - Hair, Skin and Nails Support",NutraChamps,b_5071j6eb6g,16.99,USD,4.9,17,,0,0,0,,,,BiotinGummies60-FAR,CAN,0,https://cdn.faire.com/fastly/6b97b1d3a75bdfd8b8d11aae4e5e8af9adc7a222a325007a3f45b66df9a32d99.png?format=jpg&precrop=1:1,https://www.faire.com/product/p_un86wn6kb5,THC gummies
p_umdhdpjmed,"BGV Sea Moss Gummies
",Black Girl Vitamins,b_pw32y58yf3,25.0,USD,5.0,11,Bestseller,0,0,0,1,24,,,USA,0,"https://cdn.faire.com/fastly/9765bc8fff73c29944bb7f76b69b9056dc578a9dc103121bfeae13aded181452.jpeg?format=jpg&precrop=3743,3743,x2361,y709,safe",https://www.faire.com/product/p_umdhdpjmed,THC gummies
p_ubx82dynpk,The Daily Crave Sour Apple Creatine Gummies - 1 month supply,AlchePharma Naturals,b_wef5szym8e,44.99,USD,5.0,4,,0,0,0,1,1,,792105584263,USA,1,"https://cdn.faire.com/fastly/e2e1278caf1bd5165eb4f939d8ef2d48aa525dcd713ce933a4715986cb2684b7.jpeg?format=jpg&precrop=3745,3748,x0,y199,safe",https://www.faire.com/product/p_ubx82dynpk,THC gummies
p_ua7zp7ftm7,Smart Burn Metabolism Boosting Gummies,Juna,b_eiwiyrsdzf,58.99,USD,5.0,10,Bestseller,0,0,0,1,12,,SB-004-META,USA,0,"https://cdn.faire.com/fastly/a654b3aae18e7215a425ea735f262eb0cb8fd61383245f1ed7f42a9cb8d0304e.png?format=jpg&precrop=1012,1012,x154,y532,safe",https://www.faire.com/product/p_ua7zp7ftm7,THC gummies
